carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111885069.24047105,125853155.86378117,131168249.3663756,123917424.14335804,114338791.53112024,101524304.87253897,91402054.74429132,104798911.69979544
111885092.33749186,125853193.23487838,131168242.63808087,123917410.7894136,114338751.42597444,101524404.2137476,91402091.51671562,104798902.54595968
111885032.0251785,125853263.1774241,131168194.39185646,123917388.63565992,114338756.19422668,101524428.34148201,91402090.16462453,104798845.48838896
111885077.58033375,125853258.35788734,131168150.27311045,123917486.56832239,114338822.91339296,101524433.40672377,91402014.67418934,104798869.99378043
111885013.13146743,125853243.8407933,131168238.96681826,123917417.52195239,114338816.18176052,101524412.00014123,91402118.60667707,104798816.11720417
111885050.74846062,125853320.1717416,131168094.18190353,123917497.00479649,114338803.24908344,101524416.65413575,91402003.54682466,104798873.68960351
111885099.22828011,125853135.54815407,131168196.96281423,123917444.28250596,114338920.60611865,101524469.81636094,91402161.28554769,104798727.555186
111885037.14838389,125853256.45501934,131168219.835635,123917476.97672972,114338727.37160446,101524371.10672635,91402036.9326094,104798802.61624423
111885069.84470968,125853275.76743993,131168326.66021283,123917401.80685961,114338912.58819349,101524334.67866999,91402034.85338452,104798907.2634928
111885056.05370031,125853227.85448663,131168196.75118817,123917529.7049547,114338792.80623439,101524435.25018297,91402101.32974452,104798904.67553385
111885065.65739979,125853208.6602877,131168287.19890869,123917576.26666772,114338809.10987984,101524411.42741883,91402058.40683575,104798871.69824368
111885031.64681776,125853229.2240513,131168161.79511212,123917429.77479124,114338756.05356942,101524437.3578623,91402069.09824559,104798890.94031578
111885075.15358518,125853198.89263177,131168152.51992355,123917395.40884496,114338801.41685611,101524464.38779815,91402007.74657594,104798874.71971215
111885046.03921928,125853258.3524258,131168122.99414086,123917511.96371508,114338766.84890671,101524390.00988376,91402107.40445848,104798826.27069187
111885032.39409819,125853300.23390435,131168292.08341849,123917405.60038367,114338759.39526394,101524358.2542033,91402086.76450098,104798945.05046222
111885050.20425372,125853306.55882092,131168233.96872772,123917475.7959429,114338796.9908625,101524381.2325499,91402048.25155173,104798966.31508836
111885051.05508436,125853227.7621728,131168201.56803535,123917480.59635526,114338757.59904891,101524373.43705611,91402062.61265092,104798917.38791755
111885048.55893879,125853197.71893343,131168253.00197074,123917413.19808899,114338730.57228076,101524385.86051434,91402016.5528114,104799012.77792686
111885082.76352844,125853234.97536425,131168270.08806011,123917394.69028595,114338766.30601776,101524376.70380138,91401977.41709067,104798913.67287244
111884970.53790902,125853314.21462661,131168177.43326189,123917502.24800675,114338881.62570092,101524405.099127,91402087.30625468,104798892.57722123
111884988.65401955,125853150.7107062,131168213.72812442,123917578.00664692,114338816.75403479,101524388.89523801,91402089.74100068,104798892.04073519
111885061.1546979,125853238.9647669,131168173.51365753,123917451.58443849,114338807.9815691,101524427.04331566,91402067.45575453,104798883.3777334
111885022.59750985,125853175.70551412,131168159.68800195,123917498.96309216,114338724.01039998,101524426.00575614,91402093.98605901,104798879.26778466
111885073.10982116,125853226.10156243,131168278.49837825,123917528.24722394,114338886.31172827,101524289.98121741,91402056.51603875,104798820.98267934
111885094.93781853,125853265.22886513,131168213.03349999,123917431.11407854,114338834.93151161,101524476.67380974,91402058.23094156,104798862.2205736
111885068.19269821,125853209.79102536,131168184.19880891,123917423.99437661,114338709.40590942,101524339.4118331,91402105.96141347,104798849.35837822
111885125.2502422,125853302.46446611,131168294.4115366,123917441.71481735,114338783.4257192,101524292.53373776,91402013.22243613,104798829.6031544
111885069.20289202,125853119.2862966,131168162.7829101,123917385.19162045,114338807.52722234,101524446.13941349,91402049.08217387,104798892.60675348
111884986.42806117,125853241.87946951,131168198.75037147,123917513.91513087,114338738.1770036,101524397.6759056,91402118.41022384,104798968.22521774
111885003.01836993,125853184.8266758,131168225.29212166,123917504.3935595,114338841.88762392,101524415.43892209,91401961.87098293,104798883.15270485
111885032.06974187,125853230.38575974,131168248.89532168,123917554.85045704,114338823.11533529,101524364.43416151,91402063.26269588,104798795.81943141
111884964.51497361,125853291.16692106,131168227.9724131,123917428.2933958,114338800.03659438,101524370.43393475,91401957.76109616,104798798.8788798
111885047.641421,125853185.18381244,131168228.68441282,123917447.65323447,114338796.69018403,101524420.19276828,91402039.90275928,104798822.99867943
111885033.06437285,125853216.9314846,131168226.23609035,123917555.64648888,114338758.42981538,101524387.00042036,91402029.93585636,104798862.25646506
111884964.92325181,125853243.86405978,131168223.13265385,123917407.90329129,114338825.4588277,101524429.40484785,91402058.76256274,104798813.53865755
111885038.28363979,125853248.03053081,131168257.07838696,123917497.134805,114338723.93298279,101524424.87427615,91402020.61575735,104798872.39332125
111885045.63208985,125853322.61362807,131168204.74671102,123917515.73188005,114338862.75202526,101524406.06039338,91402187.3783557,104798823.23136063
111885113.97455819,125853137.82869135,131168217.15492848,123917402.92578724,114338766.76711403,101524476.22140887,91402009.92943451,104798829.99731171
111885101.64131325,125853206.08584471,131168206.07328558,123917521.77646421,114338779.95573422,101524442.17421223,91402147.79350531,104798905.91261587
111885010.4560396,125853204.32515197,131168254.85320994,123917498.34350553,114338704.49586183,101524393.20446801,91402001.18029277,104798893.90913098
111885050.35749106,125853207.51457006,131168262.97773403,123917331.28769423,114338738.2556942,101524433.59161101,91402088.27089968,104798918.85914874
111885053.48495549,125853336.42049572,131168114.09068127,123917460.99661407,114338867.41346051,101524407.73021811,91401956.07677612,104798790.46997155
111885020.30619371,125853208.27152479,131168187.21133529,123917529.74929501,114338810.09859225,101524408.96774442,91402008.72810896,104798849.17541468
111885002.59477358,125853167.46763448,131168225.55240922,123917435.8408513,114338796.72289112,101524375.94174823,91402083.43207873,104798799.62021422
111885069.12538442,125853211.95477295,131168193.11975384,123917404.026377,114338785.8518805,101524454.48021309,91402072.75503255,104798880.15987638
111885098.89269184,125853259.83070844,131168284.56461138,123917419.74147499,114338877.67841236,101524405.90764305,91401981.63658032,104798915.42909653
111885034.24170966,125853251.88204828,131168226.77516715,123917433.34493408,114338749.07981846,101524352.5951662,91401985.6027925,104798835.79243788
111885080.89737073,125853213.36548863,131168286.46586964,123917386.80032492,114338767.77079453,101524386.85231751,91402078.15642434,104798867.77369083
111885072.04641268,125853194.59986998,131168261.62208545,123917551.08936046,114338784.47837919,101524432.70193386,91402078.21010809,104798755.71348101
111885067.80443907,125853325.84587131,131168181.13712697,123917453.7348784,114338811.67583366,101524396.54700176,91402031.94470339,104798773.02835253
111884950.71637303,125853189.87824394,131168250.18516162,123917511.44349837,114338689.80673462,101524429.63093027,91402032.33308521,104798890.32231566
111885022.6079317,125853180.68659925,131168259.25438936,123917444.44361013,114338858.73020121,101524342.69853301,91402037.91981839,104798880.22827817
111884984.51851717,125853323.06139491,131168275.36897774,123917446.76091294,114338915.93595569,101524419.4445307,91401999.31368506,104798736.64398666
111885073.8685541,125853246.49924798,131168214.52316456,123917453.87491415,114338733.21863845,101524359.97893094,91402100.01760268,104798892.36572778
111885148.6722992,125853253.77451624,131168315.06155734,123917454.4850152,114338716.13182002,101524421.64397196,91402129.0935402,104798906.94043715
111885108.77419028,125853137.22387055,131168193.83300081,123917456.63320963,114338805.03260751,101524450.43254323,91402145.57346681,104798831.9069162
111885095.43498221,125853267.84705341,131168259.29003812,123917456.1157172,114338837.64303923,101524372.10568345,91401984.1210291,104798820.89883193
111885109.26978455,125853212.5612635,131168195.6142933,123917584.94850393,114338713.32876551,101524337.1493795,91402186.53621536,104798756.18648629
111885065.31713223,125853271.01418275,131168199.20559064,123917487.36521618,114338859.65407586,101524298.79258755,91402090.78737566,104798873.26454943
111885031.01361552,125853220.37258916,131168257.41963224,123917364.57416776,114338899.19771263,101524437.81515376,91402004.43126099,104798915.48756647
111885161.30872262,125853280.52341142,131168272.907447,123917476.58254692,114338769.92983668,101524421.86320297,91401980.569661,104798824.58093064
111885093.37236187,125853157.04217671,131168281.31266317,123917411.35595316,114338830.028755,101524431.15042056,91402091.2966341,104798872.08320259
111885053.34337771,125853154.18570285,131168061.3431082,123917392.84655334,114338768.71266739,101524376.11988547,91402052.55285178,104798863.08385332
111885002.808949,125853212.43609525,131168269.07338881,123917438.23235208,114338722.5576031,101524447.97047387,91402073.88218993,104798904.2877295
111885017.22019541,125853258.02180728,131168222.75899485,123917531.71969791,114338763.43567209,101524425.9915752,91402026.27600804,104798905.1005622
111885130.01457267,125853183.00022604,131168116.3333443,123917440.9670136,114338698.5022152,101524372.96924853,91402139.09947024,104798818.84242554
111885010.90873957,125853190.56625272,131168224.59231947,123917415.82384826,114338796.624647,101524524.09247814,91402048.3567596,104798801.79290764
111885103.6549589,125853267.01287569,131168215.15659034,123917546.01750466,114338745.79829374,101524301.07121162,91402012.5180222,104798931.33039528
111885053.63318777,125853185.61008823,131168229.22372437,123917402.03282478,114338870.99846542,101524458.88328193,91402058.70101805,104799048.78147264
111885047.42692451,125853333.4799998,131168176.25038475,123917465.7756796,114338876.04307553,101524320.48908077,91402063.4131717,104798833.8684953
111885003.5928043,125853233.9255797,131168124.1752867,123917502.48341313,114338796.78510323,101524443.33955845,91402128.93744022,104798831.53046356
111885092.90010713,125853189.40500917,131168221.22574493,123917393.96347758,114338859.97024654,101524347.32075484,91402117.21520633,104798883.03740732
111885030.36219232,125853245.4340328,131168307.55782284,123917472.55256842,114338799.65198794,101524285.57624057,91402031.39113425,104798810.02385059
111884916.32113184,125853221.46884587,131168195.00926298,123917457.06475532,114338853.9945944,101524374.09856021,91402008.05332084,104798860.78781594
111885004.48712443,125853227.21788426,131168172.41350979,123917460.55740319,114338692.22609872,101524452.69409257,91402151.82906203,104798861.15612368
111884974.81508625,125853345.66569328,131168085.68318732,123917421.82524219,114338883.6593005,101524377.62241066,91402095.31312934,104798814.93708755
111885136.3523406,125853277.66579257,131168301.68234955,123917496.1492584,114338740.72155416,101524383.31080234,91402090.49806885,104798826.94961165
111885107.07583705,125853265.46085955,131168163.65615219,123917417.83451578,114338894.25794028,101524397.04542863,91402034.18042846,104798831.42772077
111884997.48356512,125853286.9937776,131168230.16480733,123917431.98719859,114338705.40088744,101524436.22298923,91402130.66929299,104798934.95445229
111885041.01299232,125853237.61000192,131168315.91218235,123917430.06998911,114338794.71692772,101524448.9758596,91402218.98664887,104798810.84296888
111884993.08256269,125853186.85538183,131168261.32935387,123917471.74341461,114338774.50067048,101524386.425071,91402083.84755307,104798923.2276447
111885047.34348455,125853265.9963173,131168212.04942577,123917469.50798784,114338826.24470572,101524491.39387244,91402028.43622237,104798932.43973723
111885124.48825832,125853145.0017399,131168219.09342407,123917572.16430391,114338706.42406854,101524409.70676278,91402018.2169567,104798887.97086544
111885117.85681319,125853226.45954214,131168169.7970649,123917578.02255982,114338829.43357365,101524373.01512644,91402012.71313548,104798796.690598
