carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656317.1562725,122803930.92817597,123399943.38595206,126033377.36442323,109135128.23098983,102202937.65687715,95062343.04753914,96181699.42172463
108656343.28632887,122803913.76741923,123400037.1309569,126033347.39399357,109135040.24109407,102202885.10297789,95062532.68291353,96181701.60233209
108656400.35229208,122803958.26672727,123400019.90273583,126033261.5616376,109135102.59742674,102202894.17713226,95062537.76834947,96181661.57905456
108656312.06961995,122803983.84178591,123400077.79614832,126033418.6904271,109135125.70998283,102202795.3006428,95062565.19693887,96181642.6078949
108656402.65364462,122804023.16979541,123400009.67406133,126033365.41932124,109135058.49718885,102202883.07854387,95062485.47082536,96181720.8505163
108656310.30170655,122803882.117877,123400022.06025262,126033358.65674038,109135134.65146221,102202826.17509472,95062465.20639753,96181628.64582364
108656319.99492493,122803890.31472547,123400097.46193214,126033326.02307585,109135052.81608647,102202831.92348875,95062548.28081657,96181720.8429685
108656249.94135506,122804043.65411866,123399992.00712302,126033259.99387811,109135108.76694055,102202957.38890651,95062451.22141652,96181657.42952426
108656262.80509785,122803965.63838,123399989.03766328,126033422.17984807,109135035.91259497,102202882.56039797,95062432.10256815,96181606.63864927
108656439.25956973,122803972.85808372,123399973.7991649,126033380.58575886,109135065.47433138,102202878.87005724,95062499.976874,96181679.8551916
108656346.66484463,122803988.02767912,123399963.5685543,126033391.82247612,109135059.97382236,102202911.3054906,95062429.21131286,96181679.06932224
108656306.89720827,122803915.4117637,123400047.73315877,126033414.72412047,109135132.82885943,102202787.55496322,95062528.14166455,96181700.46360053
108656281.86899129,122803845.36405109,123400019.40589559,126033332.80254634,109135110.46475255,102202909.18389368,95062530.25578487,96181664.3628366
108656334.01111723,122803940.20943964,123400040.82874614,126033376.11058207,109135050.1412497,102202985.21007183,95062425.72550793,96181629.93284939
108656304.43137084,122803862.12295917,123400006.02623829,126033309.68489067,109135171.82097226,102202907.225634,95062508.84545623,96181728.11958106
108656389.02862276,122803873.16700758,123400091.19369818,126033352.32490516,109135043.53914924,102202940.15524317,95062545.09859565,96181670.42981121
108656367.82994588,122803909.6591131,123400142.87401648,126033421.91103324,109135078.35914642,102202919.74631256,95062391.4572703,96181613.48041224
108656224.46133141,122803891.45705898,123399975.01530665,126033433.78842244,109135035.5537124,102202906.32938671,95062565.88463649,96181661.31575829
108656288.84316216,122803887.55954562,123400010.22137386,126033290.57846871,109135145.17823823,102202915.93025583,95062339.27273902,96181636.65782185
108656262.0821022,122803902.75256854,123399990.6197491,126033217.1953892,109135106.6415682,102202933.82684246,95062424.89097671,96181627.32202655
108656333.42412852,122803995.67226042,123400052.24576198,126033416.3473649,109135179.93836755,102202922.09698914,95062462.92793225,96181654.10298628
108656328.55728509,122803769.00077157,123399863.14721209,126033268.3804269,109135113.78468168,102202783.90080532,95062466.65862404,96181624.31055257
108656351.65297593,122803967.35544997,123400002.252814,126033443.5817219,109135158.92196837,102202767.48878449,95062406.64381179,96181701.86905791
108656270.21804036,122803975.88633183,123400065.59132057,126033267.67667685,109135105.32448441,102202950.5701893,95062430.72369246,96181624.89806627
108656352.53567757,122803852.04078905,123400102.90799867,126033385.35618366,109134986.17614941,102202900.77617069,95062440.26235375,96181591.9731214
108656309.04104702,122803919.84706485,123400014.23762758,126033395.09331504,109135156.84809306,102202857.60699803,95062418.07778452,96181679.70499334
108656305.02885127,122803943.0221524,123400012.54375112,126033428.70602985,109135081.35261239,102202951.51495221,95062470.00918996,96181613.90085144
108656336.94647752,122803858.00160556,123400083.19575566,126033391.02380745,109135036.93306819,102202829.0937625,95062380.4772931,96181674.16533911
108656427.03923568,122803907.63498755,123400046.15519476,126033392.22452208,109135085.36021422,102202883.46372816,95062347.49166556,96181621.27195156
108656251.34042248,122803911.51747707,123400052.1124274,126033331.73333141,109135068.04353787,102202870.44099395,95062546.50268744,96181746.6777214
108656299.71004528,122803975.5169963,123400071.16776751,126033371.14481826,109135109.37438305,102202863.13695024,95062522.30132845,96181659.46376488
108656364.17712802,122803915.58410953,123399962.41175751,126033325.64523011,109135102.01530805,102202816.99857546,95062458.83603051,96181693.2339377
108656340.22630036,122804042.91174832,123400014.48999588,126033336.38266775,109135067.07911444,102202985.86292744,95062555.77854593,96181656.78082955
108656256.26139325,122803936.89073561,123399979.02852921,126033288.95703192,109135186.44059202,102202854.83891074,95062535.74354202,96181708.78364612
108656361.96132746,122803929.17694177,123399948.16617604,126033394.00832415,109135054.63274513,102202891.47244859,95062436.54488386,96181716.16245437
108656240.80146858,122803816.88633928,123400062.79896115,126033382.24331571,109135079.85204004,102202940.83698945,95062542.00980349,96181579.47000527
108656287.94921613,122803990.37909904,123399977.40862346,126033363.05365027,109135086.2033925,102202871.45963366,95062443.09218018,96181646.39590988
108656329.0669287,122803907.24996316,123400013.96328352,126033328.62037541,109135011.54287818,102202848.0272069,95062444.97324365,96181695.8794093
108656282.68527389,122803851.98958594,123399982.92261535,126033387.465355,109135066.74152087,102202835.99467435,95062628.15199797,96181788.80422838
108656345.43676604,122803935.84060569,123400044.43192056,126033286.479433,109135045.40086369,102202895.82992157,95062487.6422004,96181662.52262068
108656374.66042918,122803882.25869288,123399985.85919616,126033214.1593568,109135078.93432622,102202858.57618065,95062598.35035124,96181690.65680014
108656308.10272369,122803950.61796129,123400072.00413626,126033377.78061593,109135074.85841577,102202975.2901891,95062426.23732081,96181780.58257943
108656277.04350571,122803959.83732627,123400109.31203154,126033256.47560188,109135009.23000385,102203039.87480383,95062510.44160144,96181670.68372272
108656203.10706104,122803964.73941243,123399998.56274398,126033301.75753216,109135123.45371096,102202968.62439972,95062493.5832454,96181655.47649404
108656358.40283543,122803942.494893,123400020.70367461,126033471.91545385,109135011.34954345,102202882.11996992,95062444.85619035,96181611.44660549
108656370.58255461,122803998.42171401,123399991.67084704,126033305.90356949,109135010.21236527,102202901.80333392,95062441.98722039,96181656.29750437
108656274.93515666,122803915.9961197,123400097.5446109,126033355.32074231,109135024.4095028,102202873.91104564,95062509.37947002,96181646.70125148
108656337.48230268,122803972.88124993,123400007.70046018,126033471.49315515,109135044.01538606,102202806.93080883,95062443.1125301,96181697.09058946
108656366.01174177,122803840.21665788,123400008.47277202,126033343.92329048,109135139.54979435,102202905.60143319,95062484.70435685,96181690.34830415
108656422.15043104,122803791.66752358,123400098.04484263,126033327.2764138,109135049.77944519,102202886.98790853,95062483.69215548,96181745.14540985
108656328.42447908,122803949.42123425,123400040.23109834,126033323.40344486,109135094.44836329,102202748.16645865,95062475.70573081,96181619.74865617
108656328.28015351,122803948.88472065,123400003.6846107,126033301.56286052,109135112.79845415,102202944.63124785,95062485.45354763,96181740.91990863
108656382.8555551,122803929.27867113,123399966.16459611,126033374.99542229,109135099.05769624,102202878.1896419,95062487.8175564,96181643.01853777
108656282.86752084,122803884.18226072,123400007.19347192,126033280.2568629,109135123.7180605,102202935.17704874,95062461.05256858,96181738.0740813
108656313.44694693,122803936.47111759,123400052.2235674,126033438.15766513,109135058.24734345,102202877.53227848,95062520.75807679,96181655.89057972
108656402.22388679,122803899.82292081,123400048.8257142,126033369.14209569,109135067.92911091,102202969.5057229,95062442.2773696,96181684.8412622
108656344.92721654,122803863.62805803,123400068.58091916,126033418.09149538,109135014.62196396,102202852.35521293,95062455.5338884,96181735.56820932
108656248.29129973,122804001.76121946,123400006.12326604,126033243.9776878,109134992.4843508,102202825.15470901,95062486.4517622,96181643.0473472
108656252.29489493,122803953.1712464,123400062.25189038,126033291.90459079,109135103.00877239,102202772.29293597,95062494.34795982,96181616.95531236
108656332.6092457,122803908.95643109,123400016.71684898,126033310.93521698,109135160.8786083,102202946.25237809,95062481.44535556,96181691.25121088
108656258.89429185,122803916.36801043,123400051.85985175,126033362.90402086,109135057.39470994,102202898.22639856,95062425.49501869,96181633.22518595
108656268.7348809,122804026.48727393,123400081.51076591,126033330.22947247,109135104.59602056,102202956.44792426,95062409.13075802,96181641.25432202
108656297.14758398,122803884.49711162,123400045.53964068,126033353.60222597,109135122.78227499,102202967.35678886,95062502.8188091,96181735.85087897
108656328.6725839,122803906.43153232,123400075.03946057,126033322.66249433,109135095.52329336,102202897.81133057,95062436.53300762,96181725.6977806
108656256.72899096,122803915.94889574,123400113.1735233,126033336.10271393,109135057.10739824,102202885.37327251,95062488.30057132,96181668.18583371
108656465.66497393,122803846.26042874,123399951.29644692,126033305.30379544,109135010.25557576,102202829.23503369,95062432.03537576,96181723.96640848
108656299.4048528,122803845.49266957,123400079.33223163,126033314.54596923,109134996.72598064,102202960.19376752,95062393.62527373,96181666.25790963
108656376.73515826,122804010.17076534,123399944.66863234,126033326.61338499,109135084.0672599,102202899.74970163,95062480.29821822,96181578.07968457
108656302.53233601,122803903.7643355,123400037.26975624,126033280.74125564,109135035.58493389,102202853.50026107,95062442.35637353,96181700.82855518
108656355.81313857,122803960.49562606,123400012.24787448,126033330.62705964,109134980.71381056,102202897.61986096,95062400.90126155,96181663.26210646
108656311.8643033,122803869.83808279,123400038.639354,126033253.00430211,109135093.28777803,102202877.05325499,95062431.76371072,96181679.4606004
108656428.63781726,122803980.28881271,123399924.74877192,126033339.99375267,109135134.6940136,102202919.19782571,95062522.1368338,96181704.30931567
108656432.8448751,122803979.87119597,123400056.79168347,126033400.783155,109135072.59631038,102202959.48657267,95062367.42033231,96181691.0730942
108656259.86266916,122803892.842656,123399927.2796174,126033386.78704973,109135119.48247527,102202889.5762926,95062532.32543851,96181603.73758838
108656312.17426018,122803862.93651906,123399922.40011966,126033407.04428288,109135171.15511747,102202902.49449962,95062519.37476386,96181681.66643389
108656326.20009476,122803898.40807673,123399968.52309231,126033345.86036845,109135129.71316957,102202879.0655684,95062546.82481053,96181687.47922781
108656248.63509773,122803900.59803042,123400039.6328405,126033391.55293936,109135102.84366783,102203005.54741092,95062461.10199733,96181649.95900267
108656371.70483458,122803907.5391011,123400014.91880459,126033381.66408925,109135104.44785647,102202854.20943554,95062392.02301972,96181685.188241
108656238.38280275,122803946.70225929,123400065.06385833,126033377.84800002,109135079.87029564,102202883.78486994,95062515.90385675,96181702.99690975
108656203.76545571,122803914.3897122,123400076.92093727,126033335.4231951,109135131.4659067,102202843.16888204,95062520.28169101,96181744.45369326
108656314.18299799,122803818.583882,123399980.25531054,126033370.09811814,109135006.87249888,102202948.5354283,95062424.05580041,96181548.68543814
108656213.64716946,122803952.96112154,123400010.74098726,126033243.22501543,109135084.19044837,102202766.66439766,95062557.75386839,96181684.42193724
108656243.08402622,122803987.61766182,123399972.7061096,126033302.45044401,109135076.98878087,102202990.15532818,95062520.71593066,96181737.7453713
108656307.41115853,122804009.69939385,123400035.37863697,126033288.34775864,109135043.77885702,102202806.81116438,95062477.77799937,96181703.81317016
108656327.11883795,122804015.86979167,123400075.89033028,126033480.585328,109135182.84332539,102202884.69578466,95062500.18183537,96181761.4101909
